SECURITY_ID,LTP,LTQ,LTT,ATP,VOLUME,TOTAL_SELL_QTY,TOTAL_BUY_QTY,OI,HIGHEST_OI,LOWEST_OI,DAY_OPEN_VALUE,DAY_CLOSE_VALUE,DAY_HIGH_VALUE,DAY_LOW_VALUE,DEPTH_1,DEPTH_2,DEPTH_3,DEPTH_4,DEPTH_5
44174,888.6500244140625,15,1728473377,848.72998046875,196710,9720,123915,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.65, 'ASK_PRICE': 892.25}","{'BID_QTY': 75, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.55, 'ASK_PRICE': 892.3}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.3, 'ASK_PRICE': 892.65}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.2, 'ASK_PRICE': 893.15}","{'BID_QTY': 180, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.0, 'ASK_PRICE': 893.2}"
44174,888.6500244140625,15,1728473377,848.72998046875,196710,9720,123915,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.65, 'ASK_PRICE': 892.25}","{'BID_QTY': 75, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.55, 'ASK_PRICE': 892.3}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.3, 'ASK_PRICE': 892.65}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.2, 'ASK_PRICE': 893.15}","{'BID_QTY': 180, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.0, 'ASK_PRICE': 893.2}"
44174,888.6500244140625,15,1728473377,848.72998046875,196710,9480,124125,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.4, 'ASK_PRICE': 891.35}","{'BID_QTY': 15, 'ASK_QTY': 180, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 2, 'BID_PRICE': 888.25, 'ASK_PRICE': 891.4}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 888.0, 'ASK_PRICE': 891.8}","{'BID_QTY': 45, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.95, 'ASK_PRICE': 891.85}","{'BID_QTY': 75, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.9, 'ASK_PRICE': 891.9}"
44174,888.6500244140625,15,1728473377,848.72998046875,196710,9480,124125,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.4, 'ASK_PRICE': 891.35}","{'BID_QTY': 15, 'ASK_QTY': 180, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 2, 'BID_PRICE': 888.25, 'ASK_PRICE': 891.4}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 888.0, 'ASK_PRICE': 891.8}","{'BID_QTY': 45, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.95, 'ASK_PRICE': 891.85}","{'BID_QTY': 75, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.9, 'ASK_PRICE': 891.9}"
44174,888.6500244140625,15,1728473377,848.72998046875,196710,9315,124635,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 15, 'ASK_QTY': 90, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.7, 'ASK_PRICE': 890.85}","{'BID_QTY': 45, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.65, 'ASK_PRICE': 891.75}","{'BID_QTY': 150, 'ASK_QTY': 90, 'N_BID_ORDERS': 3, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.55, 'ASK_PRICE': 891.8}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.5, 'ASK_PRICE': 891.85}","{'BID_QTY': 75, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.45, 'ASK_PRICE': 891.9}"
44174,888.6500244140625,15,1728473377,848.72998046875,196710,9315,124635,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 15, 'ASK_QTY': 90, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.7, 'ASK_PRICE': 890.85}","{'BID_QTY': 45, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.65, 'ASK_PRICE': 891.75}","{'BID_QTY': 150, 'ASK_QTY': 90, 'N_BID_ORDERS': 3, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.55, 'ASK_PRICE': 891.8}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.5, 'ASK_PRICE': 891.85}","{'BID_QTY': 75, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.45, 'ASK_PRICE': 891.9}"
44174,888.6500244140625,15,1728473377,848.72998046875,196710,9060,124335,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 90, 'ASK_QTY': 90, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.35, 'ASK_PRICE': 890.55}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.25, 'ASK_PRICE': 890.95}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.05, 'ASK_PRICE': 891.0}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.0, 'ASK_PRICE': 891.45}","{'BID_QTY': 195, 'ASK_QTY': 60, 'N_BID_ORDERS': 2, 'N_ASK_ORDERS': 2, 'BID_PRICE': 886.75, 'ASK_PRICE': 891.5}"
44174,888.6500244140625,15,1728473377,848.72998046875,196710,9060,124335,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 90, 'ASK_QTY': 90, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.35, 'ASK_PRICE': 890.55}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.25, 'ASK_PRICE': 890.95}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.05, 'ASK_PRICE': 891.0}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 887.0, 'ASK_PRICE': 891.45}","{'BID_QTY': 195, 'ASK_QTY': 60, 'N_BID_ORDERS': 2, 'N_ASK_ORDERS': 2, 'BID_PRICE': 886.75, 'ASK_PRICE': 891.5}"
44174,891.9500122070312,15,1728473383,848.72998046875,196725,9030,124290,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 30, 'ASK_QTY': 75, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.75, 'ASK_PRICE': 891.95}","{'BID_QTY': 45, 'ASK_QTY': 60, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.7, 'ASK_PRICE': 892.45}","{'BID_QTY': 75, 'ASK_QTY': 60, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 2, 'BID_PRICE': 889.65, 'ASK_PRICE': 892.5}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.5, 'ASK_PRICE': 892.75}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.2, 'ASK_PRICE': 892.8}"
44174,891.9500122070312,15,1728473383,848.72998046875,196725,9030,124290,4.06747898747243e-40,4.203054613895856e-40,4.02312789107655e-40,1138.1500244140625,1306.1500244140625,1446.5999755859375,629.4500122070312,"{'BID_QTY': 30, 'ASK_QTY': 75, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.75, 'ASK_PRICE': 891.95}","{'BID_QTY': 45, 'ASK_QTY': 60, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.7, 'ASK_PRICE': 892.45}","{'BID_QTY': 75, 'ASK_QTY': 60, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 2, 'BID_PRICE': 889.65, 'ASK_PRICE': 892.5}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.5, 'ASK_PRICE': 892.75}","{'BID_QTY': 15, 'ASK_QTY': 15, 'N_BID_ORDERS': 1, 'N_ASK_ORDERS': 1, 'BID_PRICE': 889.2, 'ASK_PRICE': 892.8}"
