SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,47004,OPTIDX,0,FINNIFTY-Oct2024-17100-PE,25.0,FINNIFTY 08 OCT 17100 PUT,2024-10-08 14:30:00,17100.0,PE,5.0,W,OP,,
NSE,D,47005,OPTIDX,0,FINNIFTY-Oct2024-17200-CE,25.0,FINNIFTY 08 OCT 17200 CALL,2024-10-08 14:30:00,17200.0,CE,5.0,W,OP,,
NSE,D,47006,OPTIDX,0,FINNIFTY-Oct2024-17200-PE,25.0,FINNIFTY 08 OCT 17200 PUT,2024-10-08 14:30:00,17200.0,PE,5.0,W,OP,,
NSE,D,47007,OPTIDX,0,FINNIFTY-Oct2024-17300-CE,25.0,FINNIFTY 08 OCT 17300 CALL,2024-10-08 14:30:00,17300.0,CE,5.0,W,OP,,
NSE,D,47008,OPTIDX,0,FINNIFTY-Oct2024-17300-PE,25.0,FINNIFTY 08 OCT 17300 PUT,2024-10-08 14:30:00,17300.0,PE,5.0,W,OP,,
NSE,D,47009,OPTIDX,0,FINNIFTY-Oct2024-17400-CE,25.0,FINNIFTY 08 OCT 17400 CALL,2024-10-08 14:30:00,17400.0,CE,5.0,W,OP,,
NSE,D,47010,OPTIDX,0,FINNIFTY-Oct2024-17400-PE,25.0,FINNIFTY 08 OCT 17400 PUT,2024-10-08 14:30:00,17400.0,PE,5.0,W,OP,,
NSE,D,47012,OPTIDX,0,FINNIFTY-Oct2024-17500-CE,25.0,FINNIFTY 08 OCT 17500 CALL,2024-10-08 14:30:00,17500.0,CE,5.0,W,OP,,
NSE,D,47013,OPTIDX,0,FINNIFTY-Oct2024-17500-PE,25.0,FINNIFTY 08 OCT 17500 PUT,2024-10-08 14:30:00,17500.0,PE,5.0,W,OP,,
NSE,D,47018,OPTIDX,0,FINNIFTY-Oct2024-17600-CE,25.0,FINNIFTY 08 OCT 17600 CALL,2024-10-08 14:30:00,17600.0,CE,5.0,W,OP,,
NSE,D,47019,OPTIDX,0,FINNIFTY-Oct2024-17600-PE,25.0,FINNIFTY 08 OCT 17600 PUT,2024-10-08 14:30:00,17600.0,PE,5.0,W,OP,,
NSE,D,47020,OPTIDX,0,FINNIFTY-Oct2024-17700-CE,25.0,FINNIFTY 08 OCT 17700 CALL,2024-10-08 14:30:00,17700.0,CE,5.0,W,OP,,
NSE,D,47022,OPTIDX,0,FINNIFTY-Oct2024-17700-PE,25.0,FINNIFTY 08 OCT 17700 PUT,2024-10-08 14:30:00,17700.0,PE,5.0,W,OP,,
NSE,D,47023,OPTIDX,0,FINNIFTY-Oct2024-17800-CE,25.0,FINNIFTY 08 OCT 17800 CALL,2024-10-08 14:30:00,17800.0,CE,5.0,W,OP,,
NSE,D,47024,OPTIDX,0,FINNIFTY-Oct2024-17800-PE,25.0,FINNIFTY 08 OCT 17800 PUT,2024-10-08 14:30:00,17800.0,PE,5.0,W,OP,,
NSE,D,47027,OPTIDX,0,FINNIFTY-Oct2024-17900-CE,25.0,FINNIFTY 08 OCT 17900 CALL,2024-10-08 14:30:00,17900.0,CE,5.0,W,OP,,
NSE,D,47028,OPTIDX,0,FINNIFTY-Oct2024-17900-PE,25.0,FINNIFTY 08 OCT 17900 PUT,2024-10-08 14:30:00,17900.0,PE,5.0,W,OP,,
NSE,D,47030,OPTIDX,0,FINNIFTY-Oct2024-18000-CE,25.0,FINNIFTY 08 OCT 18000 CALL,2024-10-08 14:30:00,18000.0,CE,5.0,W,OP,,
NSE,D,47033,OPTIDX,0,FINNIFTY-Oct2024-18000-PE,25.0,FINNIFTY 08 OCT 18000 PUT,2024-10-08 14:30:00,18000.0,PE,5.0,W,OP,,
NSE,D,47034,OPTIDX,0,FINNIFTY-Oct2024-18100-CE,25.0,FINNIFTY 08 OCT 18100 CALL,2024-10-08 14:30:00,18100.0,CE,5.0,W,OP,,
NSE,D,47049,OPTIDX,0,FINNIFTY-Oct2024-18100-PE,25.0,FINNIFTY 08 OCT 18100 PUT,2024-10-08 14:30:00,18100.0,PE,5.0,W,OP,,
NSE,D,47050,OPTIDX,0,FINNIFTY-Oct2024-18200-CE,25.0,FINNIFTY 08 OCT 18200 CALL,2024-10-08 14:30:00,18200.0,CE,5.0,W,OP,,
NSE,D,47051,OPTIDX,0,FINNIFTY-Oct2024-18200-PE,25.0,FINNIFTY 08 OCT 18200 PUT,2024-10-08 14:30:00,18200.0,PE,5.0,W,OP,,
NSE,D,47052,OPTIDX,0,FINNIFTY-Oct2024-18300-CE,25.0,FINNIFTY 08 OCT 18300 CALL,2024-10-08 14:30:00,18300.0,CE,5.0,W,OP,,
NSE,D,47069,OPTIDX,0,FINNIFTY-Oct2024-18300-PE,25.0,FINNIFTY 08 OCT 18300 PUT,2024-10-08 14:30:00,18300.0,PE,5.0,W,OP,,
NSE,D,47072,OPTIDX,0,FINNIFTY-Oct2024-18400-CE,25.0,FINNIFTY 08 OCT 18400 CALL,2024-10-08 14:30:00,18400.0,CE,5.0,W,OP,,
NSE,D,47077,OPTIDX,0,FINNIFTY-Oct2024-18400-PE,25.0,FINNIFTY 08 OCT 18400 PUT,2024-10-08 14:30:00,18400.0,PE,5.0,W,OP,,
NSE,D,47088,OPTIDX,0,FINNIFTY-Oct2024-18500-CE,25.0,FINNIFTY 08 OCT 18500 CALL,2024-10-08 14:30:00,18500.0,CE,5.0,W,OP,,
NSE,D,47103,OPTIDX,0,FINNIFTY-Oct2024-18500-PE,25.0,FINNIFTY 08 OCT 18500 PUT,2024-10-08 14:30:00,18500.0,PE,5.0,W,OP,,
NSE,D,47104,OPTIDX,0,FINNIFTY-Oct2024-18600-CE,25.0,FINNIFTY 08 OCT 18600 CALL,2024-10-08 14:30:00,18600.0,CE,5.0,W,OP,,
NSE,D,47107,OPTIDX,0,FINNIFTY-Oct2024-18600-PE,25.0,FINNIFTY 08 OCT 18600 PUT,2024-10-08 14:30:00,18600.0,PE,5.0,W,OP,,
NSE,D,47112,OPTIDX,0,FINNIFTY-Oct2024-18700-CE,25.0,FINNIFTY 08 OCT 18700 CALL,2024-10-08 14:30:00,18700.0,CE,5.0,W,OP,,
NSE,D,47113,OPTIDX,0,FINNIFTY-Oct2024-18700-PE,25.0,FINNIFTY 08 OCT 18700 PUT,2024-10-08 14:30:00,18700.0,PE,5.0,W,OP,,
NSE,D,47114,OPTIDX,0,FINNIFTY-Oct2024-18800-CE,25.0,FINNIFTY 08 OCT 18800 CALL,2024-10-08 14:30:00,18800.0,CE,5.0,W,OP,,
NSE,D,47144,OPTIDX,0,FINNIFTY-Oct2024-18800-PE,25.0,FINNIFTY 08 OCT 18800 PUT,2024-10-08 14:30:00,18800.0,PE,5.0,W,OP,,
NSE,D,47145,OPTIDX,0,FINNIFTY-Oct2024-18900-CE,25.0,FINNIFTY 08 OCT 18900 CALL,2024-10-08 14:30:00,18900.0,CE,5.0,W,OP,,
NSE,D,47152,OPTIDX,0,FINNIFTY-Oct2024-18900-PE,25.0,FINNIFTY 08 OCT 18900 PUT,2024-10-08 14:30:00,18900.0,PE,5.0,W,OP,,
NSE,D,47153,OPTIDX,0,FINNIFTY-Oct2024-19000-CE,25.0,FINNIFTY 08 OCT 19000 CALL,2024-10-08 14:30:00,19000.0,CE,5.0,W,OP,,
NSE,D,47155,OPTIDX,0,FINNIFTY-Oct2024-19000-PE,25.0,FINNIFTY 08 OCT 19000 PUT,2024-10-08 14:30:00,19000.0,PE,5.0,W,OP,,
NSE,D,47156,OPTIDX,0,FINNIFTY-Oct2024-19100-CE,25.0,FINNIFTY 08 OCT 19100 CALL,2024-10-08 14:30:00,19100.0,CE,5.0,W,OP,,
NSE,D,47157,OPTIDX,0,FINNIFTY-Oct2024-19100-PE,25.0,FINNIFTY 08 OCT 19100 PUT,2024-10-08 14:30:00,19100.0,PE,5.0,W,OP,,
NSE,D,47158,OPTIDX,0,FINNIFTY-Oct2024-19200-CE,25.0,FINNIFTY 08 OCT 19200 CALL,2024-10-08 14:30:00,19200.0,CE,5.0,W,OP,,
NSE,D,47161,OPTIDX,0,FINNIFTY-Oct2024-19200-PE,25.0,FINNIFTY 08 OCT 19200 PUT,2024-10-08 14:30:00,19200.0,PE,5.0,W,OP,,
NSE,D,47162,OPTIDX,0,FINNIFTY-Oct2024-19300-CE,25.0,FINNIFTY 08 OCT 19300 CALL,2024-10-08 14:30:00,19300.0,CE,5.0,W,OP,,
NSE,D,47163,OPTIDX,0,FINNIFTY-Oct2024-19300-PE,25.0,FINNIFTY 08 OCT 19300 PUT,2024-10-08 14:30:00,19300.0,PE,5.0,W,OP,,
NSE,D,47164,OPTIDX,0,FINNIFTY-Oct2024-19400-CE,25.0,FINNIFTY 08 OCT 19400 CALL,2024-10-08 14:30:00,19400.0,CE,5.0,W,OP,,
NSE,D,47169,OPTIDX,0,FINNIFTY-Oct2024-19400-PE,25.0,FINNIFTY 08 OCT 19400 PUT,2024-10-08 14:30:00,19400.0,PE,5.0,W,OP,,
NSE,D,47170,OPTIDX,0,FINNIFTY-Oct2024-19500-CE,25.0,FINNIFTY 08 OCT 19500 CALL,2024-10-08 14:30:00,19500.0,CE,5.0,W,OP,,
NSE,D,47200,OPTIDX,0,FINNIFTY-Oct2024-19500-PE,25.0,FINNIFTY 08 OCT 19500 PUT,2024-10-08 14:30:00,19500.0,PE,5.0,W,OP,,
NSE,D,47201,OPTIDX,0,FINNIFTY-Oct2024-19600-CE,25.0,FINNIFTY 08 OCT 19600 CALL,2024-10-08 14:30:00,19600.0,CE,5.0,W,OP,,
NSE,D,47202,OPTIDX,0,FINNIFTY-Oct2024-19600-PE,25.0,FINNIFTY 08 OCT 19600 PUT,2024-10-08 14:30:00,19600.0,PE,5.0,W,OP,,
NSE,D,47203,OPTIDX,0,FINNIFTY-Oct2024-19700-CE,25.0,FINNIFTY 08 OCT 19700 CALL,2024-10-08 14:30:00,19700.0,CE,5.0,W,OP,,
NSE,D,47206,OPTIDX,0,FINNIFTY-Oct2024-19700-PE,25.0,FINNIFTY 08 OCT 19700 PUT,2024-10-08 14:30:00,19700.0,PE,5.0,W,OP,,
NSE,D,47207,OPTIDX,0,FINNIFTY-Oct2024-19800-CE,25.0,FINNIFTY 08 OCT 19800 CALL,2024-10-08 14:30:00,19800.0,CE,5.0,W,OP,,
NSE,D,47209,OPTIDX,0,FINNIFTY-Oct2024-19800-PE,25.0,FINNIFTY 08 OCT 19800 PUT,2024-10-08 14:30:00,19800.0,PE,5.0,W,OP,,
NSE,D,47210,OPTIDX,0,FINNIFTY-Oct2024-19900-CE,25.0,FINNIFTY 08 OCT 19900 CALL,2024-10-08 14:30:00,19900.0,CE,5.0,W,OP,,
NSE,D,47211,OPTIDX,0,FINNIFTY-Oct2024-19900-PE,25.0,FINNIFTY 08 OCT 19900 PUT,2024-10-08 14:30:00,19900.0,PE,5.0,W,OP,,
NSE,D,47212,OPTIDX,0,FINNIFTY-Oct2024-20000-CE,25.0,FINNIFTY 08 OCT 20000 CALL,2024-10-08 14:30:00,20000.0,CE,5.0,W,OP,,
NSE,D,47217,OPTIDX,0,FINNIFTY-Oct2024-20000-PE,25.0,FINNIFTY 08 OCT 20000 PUT,2024-10-08 14:30:00,20000.0,PE,5.0,W,OP,,
NSE,D,47218,OPTIDX,0,FINNIFTY-Oct2024-20100-CE,25.0,FINNIFTY 08 OCT 20100 CALL,2024-10-08 14:30:00,20100.0,CE,5.0,W,OP,,
NSE,D,47221,OPTIDX,0,FINNIFTY-Oct2024-20100-PE,25.0,FINNIFTY 08 OCT 20100 PUT,2024-10-08 14:30:00,20100.0,PE,5.0,W,OP,,
NSE,D,47222,OPTIDX,0,FINNIFTY-Oct2024-20150-CE,25.0,FINNIFTY 08 OCT 20150 CALL,2024-10-08 14:30:00,20150.0,CE,5.0,W,OP,,
NSE,D,47226,OPTIDX,0,FINNIFTY-Oct2024-20150-PE,25.0,FINNIFTY 08 OCT 20150 PUT,2024-10-08 14:30:00,20150.0,PE,5.0,W,OP,,
NSE,D,47227,OPTIDX,0,FINNIFTY-Oct2024-20200-CE,25.0,FINNIFTY 08 OCT 20200 CALL,2024-10-08 14:30:00,20200.0,CE,5.0,W,OP,,
NSE,D,47230,OPTIDX,0,FINNIFTY-Oct2024-20200-PE,25.0,FINNIFTY 08 OCT 20200 PUT,2024-10-08 14:30:00,20200.0,PE,5.0,W,OP,,
NSE,D,47231,OPTIDX,0,FINNIFTY-Oct2024-20250-CE,25.0,FINNIFTY 08 OCT 20250 CALL,2024-10-08 14:30:00,20250.0,CE,5.0,W,OP,,
NSE,D,47232,OPTIDX,0,FINNIFTY-Oct2024-20250-PE,25.0,FINNIFTY 08 OCT 20250 PUT,2024-10-08 14:30:00,20250.0,PE,5.0,W,OP,,
NSE,D,47233,OPTIDX,0,FINNIFTY-Oct2024-20300-CE,25.0,FINNIFTY 08 OCT 20300 CALL,2024-10-08 14:30:00,20300.0,CE,5.0,W,OP,,
NSE,D,47234,OPTIDX,0,FINNIFTY-Oct2024-20300-PE,25.0,FINNIFTY 08 OCT 20300 PUT,2024-10-08 14:30:00,20300.0,PE,5.0,W,OP,,
NSE,D,47235,OPTIDX,0,FINNIFTY-Oct2024-20350-CE,25.0,FINNIFTY 08 OCT 20350 CALL,2024-10-08 14:30:00,20350.0,CE,5.0,W,OP,,
NSE,D,47241,OPTIDX,0,FINNIFTY-Oct2024-20350-PE,25.0,FINNIFTY 08 OCT 20350 PUT,2024-10-08 14:30:00,20350.0,PE,5.0,W,OP,,
NSE,D,47242,OPTIDX,0,FINNIFTY-Oct2024-20400-CE,25.0,FINNIFTY 08 OCT 20400 CALL,2024-10-08 14:30:00,20400.0,CE,5.0,W,OP,,
NSE,D,47248,OPTIDX,0,FINNIFTY-Oct2024-20400-PE,25.0,FINNIFTY 08 OCT 20400 PUT,2024-10-08 14:30:00,20400.0,PE,5.0,W,OP,,
NSE,D,47249,OPTIDX,0,FINNIFTY-Oct2024-20450-CE,25.0,FINNIFTY 08 OCT 20450 CALL,2024-10-08 14:30:00,20450.0,CE,5.0,W,OP,,
NSE,D,47250,OPTIDX,0,FINNIFTY-Oct2024-20450-PE,25.0,FINNIFTY 08 OCT 20450 PUT,2024-10-08 14:30:00,20450.0,PE,5.0,W,OP,,
