SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
BSE,D,1123931,OPTIDX,0,SENSEX-Oct2024-78100-PE,10.0,SENSEX 11 OCT 78100 PUT,2024-10-11 15:30:00,78100.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123932,OPTIDX,0,SENSEX-Oct2024-82700-CE,10.0,SENSEX 11 OCT 82700 CALL,2024-10-11 15:30:00,82700.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123934,OPTIDX,0,SENSEX-Oct2024-81200-CE,10.0,SENSEX 11 OCT 81200 CALL,2024-10-11 15:30:00,81200.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123935,OPTIDX,0,SENSEX-Oct2024-84400-CE,10.0,SENSEX 11 OCT 84400 CALL,2024-10-11 15:30:00,84400.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123938,OPTIDX,0,SENSEX-Oct2024-77600-PE,10.0,SENSEX 11 OCT 77600 PUT,2024-10-11 15:30:00,77600.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123942,OPTIDX,0,SENSEX-Oct2024-80700-CE,10.0,SENSEX 11 OCT 80700 CALL,2024-10-11 15:30:00,80700.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123949,OPTIDX,0,SENSEX-Oct2024-77900-CE,10.0,SENSEX 11 OCT 77900 CALL,2024-10-11 15:30:00,77900.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123951,OPTIDX,0,SENSEX-Oct2024-81500-PE,10.0,SENSEX 11 OCT 81500 PUT,2024-10-11 15:30:00,81500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123957,OPTIDX,0,SENSEX-Oct2024-84700-PE,10.0,SENSEX 11 OCT 84700 PUT,2024-10-11 15:30:00,84700.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123959,OPTIDX,0,SENSEX-Oct2024-78100-CE,10.0,SENSEX 11 OCT 78100 CALL,2024-10-11 15:30:00,78100.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123960,OPTIDX,0,SENSEX-Oct2024-83200-PE,10.0,SENSEX 11 OCT 83200 PUT,2024-10-11 15:30:00,83200.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123967,OPTIDX,0,SENSEX-Oct2024-83500-CE,10.0,SENSEX 11 OCT 83500 CALL,2024-10-11 15:30:00,83500.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123970,OPTIDX,0,SENSEX-Oct2024-82000-CE,10.0,SENSEX 11 OCT 82000 CALL,2024-10-11 15:30:00,82000.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123975,OPTIDX,0,SENSEX-Oct2024-78400-PE,10.0,SENSEX 11 OCT 78400 PUT,2024-10-11 15:30:00,78400.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123979,OPTIDX,0,SENSEX-Oct2024-81500-CE,10.0,SENSEX 11 OCT 81500 CALL,2024-10-11 15:30:00,81500.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123981,OPTIDX,0,SENSEX-Oct2024-80000-CE,10.0,SENSEX 11 OCT 80000 CALL,2024-10-11 15:30:00,80000.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123986,OPTIDX,0,SENSEX-Oct2024-78700-CE,10.0,SENSEX 11 OCT 78700 CALL,2024-10-11 15:30:00,78700.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123987,OPTIDX,0,SENSEX-Oct2024-83800-PE,10.0,SENSEX 11 OCT 83800 PUT,2024-10-11 15:30:00,83800.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123988,OPTIDX,0,SENSEX-Oct2024-77200-CE,10.0,SENSEX 11 OCT 77200 CALL,2024-10-11 15:30:00,77200.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123989,OPTIDX,0,SENSEX-Oct2024-82300-PE,10.0,SENSEX 11 OCT 82300 PUT,2024-10-11 15:30:00,82300.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123993,OPTIDX,0,SENSEX-Oct2024-84000-PE,10.0,SENSEX 11 OCT 84000 PUT,2024-10-11 15:30:00,84000.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1123999,OPTIDX,0,SENSEX-Oct2024-81800-PE,10.0,SENSEX 11 OCT 81800 PUT,2024-10-11 15:30:00,81800.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124000,OPTIDX,0,SENSEX-Oct2024-80300-PE,10.0,SENSEX 11 OCT 80300 PUT,2024-10-11 15:30:00,80300.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124002,OPTIDX,0,SENSEX-Oct2024-84300-CE,10.0,SENSEX 11 OCT 84300 CALL,2024-10-11 15:30:00,84300.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124004,OPTIDX,0,SENSEX-Oct2024-77500-PE,10.0,SENSEX 11 OCT 77500 PUT,2024-10-11 15:30:00,77500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124005,OPTIDX,0,SENSEX-Oct2024-80600-CE,10.0,SENSEX 11 OCT 80600 CALL,2024-10-11 15:30:00,80600.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124006,OPTIDX,0,SENSEX-Oct2024-79200-PE,10.0,SENSEX 11 OCT 79200 PUT,2024-10-11 15:30:00,79200.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124008,OPTIDX,0,SENSEX-Oct2024-83800-CE,10.0,SENSEX 11 OCT 83800 CALL,2024-10-11 15:30:00,83800.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124009,OPTIDX,0,SENSEX-Oct2024-82300-CE,10.0,SENSEX 11 OCT 82300 CALL,2024-10-11 15:30:00,82300.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124010,OPTIDX,0,SENSEX-Oct2024-79500-CE,10.0,SENSEX 11 OCT 79500 CALL,2024-10-11 15:30:00,79500.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124012,OPTIDX,0,SENSEX-Oct2024-84600-PE,10.0,SENSEX 11 OCT 84600 PUT,2024-10-11 15:30:00,84600.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124014,OPTIDX,0,SENSEX-Oct2024-78000-CE,10.0,SENSEX 11 OCT 78000 CALL,2024-10-11 15:30:00,78000.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124015,OPTIDX,0,SENSEX-Oct2024-83100-PE,10.0,SENSEX 11 OCT 83100 PUT,2024-10-11 15:30:00,83100.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124022,OPTIDX,0,SENSEX-Oct2024-80900-PE,10.0,SENSEX 11 OCT 80900 PUT,2024-10-11 15:30:00,80900.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124024,OPTIDX,0,SENSEX-Oct2024-82600-PE,10.0,SENSEX 11 OCT 82600 PUT,2024-10-11 15:30:00,82600.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124027,OPTIDX,0,SENSEX-Oct2024-81100-PE,10.0,SENSEX 11 OCT 81100 PUT,2024-10-11 15:30:00,81100.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124028,OPTIDX,0,SENSEX-Oct2024-85100-CE,10.0,SENSEX 11 OCT 85100 CALL,2024-10-11 15:30:00,85100.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124029,OPTIDX,0,SENSEX-Oct2024-79800-PE,10.0,SENSEX 11 OCT 79800 PUT,2024-10-11 15:30:00,79800.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124032,OPTIDX,0,SENSEX-Oct2024-78300-PE,10.0,SENSEX 11 OCT 78300 PUT,2024-10-11 15:30:00,78300.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124034,OPTIDX,0,SENSEX-Oct2024-82900-CE,10.0,SENSEX 11 OCT 82900 CALL,2024-10-11 15:30:00,82900.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124036,OPTIDX,0,SENSEX-Oct2024-81400-CE,10.0,SENSEX 11 OCT 81400 CALL,2024-10-11 15:30:00,81400.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124041,OPTIDX,0,SENSEX-Oct2024-83100-CE,10.0,SENSEX 11 OCT 83100 CALL,2024-10-11 15:30:00,83100.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124046,OPTIDX,0,SENSEX-Oct2024-81700-PE,10.0,SENSEX 11 OCT 81700 PUT,2024-10-11 15:30:00,81700.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124049,OPTIDX,0,SENSEX-Oct2024-80200-PE,10.0,SENSEX 11 OCT 80200 PUT,2024-10-11 15:30:00,80200.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124050,OPTIDX,0,SENSEX-Oct2024-84900-PE,10.0,SENSEX 11 OCT 84900 PUT,2024-10-11 15:30:00,84900.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124051,OPTIDX,0,SENSEX-Oct2024-83400-PE,10.0,SENSEX 11 OCT 83400 PUT,2024-10-11 15:30:00,83400.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124052,OPTIDX,0,SENSEX-Oct2024-79100-PE,10.0,SENSEX 11 OCT 79100 PUT,2024-10-11 15:30:00,79100.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124053,OPTIDX,0,SENSEX-Oct2024-83700-CE,10.0,SENSEX 11 OCT 83700 CALL,2024-10-11 15:30:00,83700.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124058,OPTIDX,0,SENSEX-Oct2024-82200-CE,10.0,SENSEX 11 OCT 82200 CALL,2024-10-11 15:30:00,82200.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124061,OPTIDX,0,SENSEX-Oct2024-77100-PE,10.0,SENSEX 11 OCT 77100 PUT,2024-10-11 15:30:00,77100.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124064,OPTIDX,0,SENSEX-Oct2024-80200-CE,10.0,SENSEX 11 OCT 80200 CALL,2024-10-11 15:30:00,80200.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124068,OPTIDX,0,SENSEX-Oct2024-78900-CE,10.0,SENSEX 11 OCT 78900 CALL,2024-10-11 15:30:00,78900.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124072,OPTIDX,0,SENSEX-Oct2024-77400-CE,10.0,SENSEX 11 OCT 77400 CALL,2024-10-11 15:30:00,77400.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124073,OPTIDX,0,SENSEX-Oct2024-82500-PE,10.0,SENSEX 11 OCT 82500 PUT,2024-10-11 15:30:00,82500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124075,OPTIDX,0,SENSEX-Oct2024-81000-PE,10.0,SENSEX 11 OCT 81000 PUT,2024-10-11 15:30:00,81000.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124076,OPTIDX,0,SENSEX-Oct2024-84200-PE,10.0,SENSEX 11 OCT 84200 PUT,2024-10-11 15:30:00,84200.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124077,OPTIDX,0,SENSEX-Oct2024-80500-PE,10.0,SENSEX 11 OCT 80500 PUT,2024-10-11 15:30:00,80500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124078,OPTIDX,0,SENSEX-Oct2024-84500-CE,10.0,SENSEX 11 OCT 84500 CALL,2024-10-11 15:30:00,84500.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124081,OPTIDX,0,SENSEX-Oct2024-83000-CE,10.0,SENSEX 11 OCT 83000 CALL,2024-10-11 15:30:00,83000.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124084,OPTIDX,0,SENSEX-Oct2024-77700-PE,10.0,SENSEX 11 OCT 77700 PUT,2024-10-11 15:30:00,77700.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124087,OPTIDX,0,SENSEX-Oct2024-80800-CE,10.0,SENSEX 11 OCT 80800 CALL,2024-10-11 15:30:00,80800.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124089,OPTIDX,0,SENSEX-Oct2024-81000-CE,10.0,SENSEX 11 OCT 81000 CALL,2024-10-11 15:30:00,81000.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1124093,OPTIDX,0,SENSEX-Oct2024-79700-CE,10.0,SENSEX 11 OCT 79700 CALL,2024-10-11 15:30:00,79700.0,CE,5.0,W,OPTIDX,,BSXOPT
