SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,52367,OPTIDX,0,MIDCPNIFTY-Oct2024-9200-PE,50.0,MIDCPNIFTY 14 OCT 9200 PUT,2024-10-14 14:30:00,9200.0,PE,5.0,W,OP,,
NSE,D,52373,OPTIDX,0,MIDCPNIFTY-Oct2024-9300-CE,50.0,MIDCPNIFTY 14 OCT 9300 CALL,2024-10-14 14:30:00,9300.0,CE,5.0,W,OP,,
NSE,D,52378,OPTIDX,0,MIDCPNIFTY-Oct2024-9300-PE,50.0,MIDCPNIFTY 14 OCT 9300 PUT,2024-10-14 14:30:00,9300.0,PE,5.0,W,OP,,
NSE,D,52379,OPTIDX,0,MIDCPNIFTY-Oct2024-9400-CE,50.0,MIDCPNIFTY 14 OCT 9400 CALL,2024-10-14 14:30:00,9400.0,CE,5.0,W,OP,,
NSE,D,52380,OPTIDX,0,MIDCPNIFTY-Oct2024-9400-PE,50.0,MIDCPNIFTY 14 OCT 9400 PUT,2024-10-14 14:30:00,9400.0,PE,5.0,W,OP,,
NSE,D,52381,OPTIDX,0,MIDCPNIFTY-Oct2024-9500-CE,50.0,MIDCPNIFTY 14 OCT 9500 CALL,2024-10-14 14:30:00,9500.0,CE,5.0,W,OP,,
NSE,D,52387,OPTIDX,0,MIDCPNIFTY-Oct2024-9500-PE,50.0,MIDCPNIFTY 14 OCT 9500 PUT,2024-10-14 14:30:00,9500.0,PE,5.0,W,OP,,
NSE,D,52388,OPTIDX,0,MIDCPNIFTY-Oct2024-9600-CE,50.0,MIDCPNIFTY 14 OCT 9600 CALL,2024-10-14 14:30:00,9600.0,CE,5.0,W,OP,,
NSE,D,52390,OPTIDX,0,MIDCPNIFTY-Oct2024-9600-PE,50.0,MIDCPNIFTY 14 OCT 9600 PUT,2024-10-14 14:30:00,9600.0,PE,5.0,W,OP,,
NSE,D,52395,OPTIDX,0,MIDCPNIFTY-Oct2024-9700-CE,50.0,MIDCPNIFTY 14 OCT 9700 CALL,2024-10-14 14:30:00,9700.0,CE,5.0,W,OP,,
